,id,groupId,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,POz,ECG,F1,F2,C1,C2,P1,P2,AF3,AF4,FC3,FC4,CP3,CP4,PO3,PO4,F5,F6,C5,C6,P5,P6,AF7,AF8,FT7,FT8,TP7,TP8,PO7,PO8,FT9,FT10,FPz,CPz,average
0,ccs_after_ydd_20180730_close,1,0.24836375167766497,0.29685533954358795,0.35882762854283146,0.30026300808553685,0.13997196329276268,0.13800572370789907,0.05982221440868226,0.05641557553014517,0.048784051646217304,0.04696976778484883,0.37219129040722015,0.3984343355896178,0.1058486764536544,0.10383212719246433,0.06327491471208294,0.05123288940791502,0.13172427268553602,0.09204667126594915,0.0588367431196607,0.7225802997715279,0.25113460737904747,0.26425622495031337,0.07681466395890897,0.08212858187857831,0.22757616401609584,0.22634009112624145,0.07835220923727719,0.0687628556450942,0.23313463429372944,0.22020900966137502,0.07178749034304023,0.07063587091004761,0.22253989323314063,0.3003869097644918,0.11938442814005706,0.12037117452454912,0.06442050438884654,0.05778515620425804,0.2378363593011203,0.2811438789385095,0.23665559876738904,0.2326179456960824,0.08175242764363898,0.08404682480598685,0.050951703951010056,0.0563030688372495,0.32773361959744685,0.3338445936654569,0.1403809124977878,0.12737677825136887,0.06157029167875572,0.052122263541687495,0.48853585890094925,0.5016772471070582,0.2595910306858347,0.17323671478211966,0.06881543783587074,0.060690893867631816,0.05746291095817255,0.04812222009414704,0.18800193591142933,0.06455371687607836,0.04938892320682545,0.04947396429946168,0.16975295056531198
1,ccs_after_wcd_20180527_close,1,0.3801633673375261,0.3783179297164339,0.35022782172963274,0.3195856530962267,0.292493344579553,0.26388585827548366,0.24525288791806113,0.3121253468128177,0.18913514763846723,0.1937887001417856,0.3626760785779719,0.3624356899586488,0.34569471799547397,0.09119980699888791,0.24232491182569998,0.18525343028810848,0.5047787304344218,0.405048217557761,0.25521506408338085,0.8796638081055401,0.8667784611336424,0.45508857062246477,0.291760042069257,0.2795510033246652,0.34919950543128775,0.3358174608227373,0.2783879803710743,0.2704221106590186,0.42878889251254726,0.3590951227455579,0.3606364415246435,0.18414227399421146,0.3804760532692383,0.3949644076938297,0.30834426246419544,0.3537524135262093,0.2558077418956463,0.3204525015791668,0.370154372094188,0.35335977300136834,0.3636478881469512,0.2531323766581218,0.2794233095997713,0.2527771764492589,0.21197760054465462,0.18866562609143808,0.3394779997097287,0.33230214696370497,0.3306053634788419,0.24485377135455166,0.23304621208512746,0.1961641603464312,0.39471321797204695,0.3936012259432907,0.3724103561660333,0.2929367406135689,0.29164373734973026,0.2977800396405136,0.1837935935693203,0.18294542917912818,0.3758723746167152,0.300931525853901,0.21196965929326922,0.24025294003464315,0.3206432871166809
2,njh_yx_20180523_close,1,0.5890346811843639,0.4384359151095742,0.3943216157572416,0.399059253361429,0.17199414633373503,0.12033643448953757,0.14413349840860523,0.08266640462940142,0.06493175322395696,0.07111004329326745,0.6940287193236861,0.3858296160264472,0.1872568554170566,0.11957364467069798,0.06910281600071694,0.0552339476005244,0.40486561960159767,0.14782920851272255,0.0889242458461126,0.9183602036387909,0.7588634413888741,0.3083805198819963,0.14146584631184522,0.14357182221119813,0.29104025074276796,0.20261424586490084,0.10522605728851092,0.13861588547929335,0.5000118064554042,0.2263140452271634,0.1270497257591963,0.08633532764534806,0.3945535773901345,0.403245602183244,0.14999182402535996,0.1678171342021807,0.14439514883143337,0.0812545166881836,0.4399984575521192,0.42576218783430675,0.2071902309280743,0.38241879233908466,0.11739783039153283,0.14034287847597302,0.08763099941893067,0.08231205879467204,0.3127490490224211,0.38877171791200266,0.2486827838577712,0.1201715619137222,0.14253345141885218,0.0814955114472563,0.7056626879543572,0.596312265075187,0.33528762552727165,0.2236298674706399,0.10933619997772297,0.07222619031883239,0.0604010021440502,0.05735587671129,0.5671960032908306,0.1476916894510346,0.08798632658555625,0.0777246990714754,0.2521256772639292
3,ccs_lch_close_20180507,1,0.5439082405150114,0.5028398448880961,0.3064032720219067,0.3936100498178273,0.21593089481355202,0.22076077547381415,0.17488767811533412,0.1442292391337873,0.15503841834975682,0.307113162467554,0.4000198149951453,0.38016769105937726,0.21884483752251402,0.26755163882297484,0.14791071753736115,0.15756898717324846,0.34202405796421465,0.2768609659157065,0.20463419101367966,0.7931003639735792,0.5804175996101538,0.16178277202893032,0.25055040621485547,0.2639171809687385,0.26178102670538717,0.23319345381186424,0.19587713032964352,0.26043244913424074,0.3021561314947384,0.4138883375506639,0.26947065812942905,0.16486481911861142,0.36008160962191715,0.49888258502118,0.3525749812638669,0.4183267228562571,0.17254884375432122,0.16607634087354747,0.4165575730034515,0.39223582484490005,0.22570859151730696,0.28823738523808656,0.18036429675730742,0.21741433131899843,0.16717848766096105,0.1348210729310561,0.3422254884591667,0.2772211140598006,0.2269501271680103,0.19547273149024638,0.1421147576106983,0.1261639970993461,0.49246355352497073,0.4623930490768312,0.3162328436285882,0.255229122349234,0.2230930591511624,0.17424548482050756,0.15255553480776632,0.12750502321848223,0.4912127816344182,0.3182064266618145,0.16380144471014715,0.1626493653690946,0.2836325212214866
4,ccs_before_lxz_20180829_close,1,0.410672243534916,0.43337466445219053,0.30707667466228666,0.3303713889746438,0.1789529939242744,0.15893354362410264,0.08410071042715388,0.08303163855138473,0.09953325263469875,0.10154522537848137,0.45849323314500673,0.5455087911317915,0.21752194677847167,0.22012577961882215,0.09584342524003533,0.10801395740703454,0.14982332016061714,0.14705856815468976,0.08375204362265265,0.7216905310482148,0.29479319030348966,0.2828513970346479,0.07099795687072723,0.07093647957801158,0.2998107228916469,0.3740895795944632,0.1142873251825086,0.13615630622331854,0.35814243984518024,0.3567103646275241,0.18946602439067883,0.1758345095379248,0.18040176306100322,0.3806555966935442,0.12222919450828991,0.09024923368148517,0.08729522020133026,0.08265263037875327,0.25006475800928585,0.26551942804702466,0.27349929245904286,0.3093155037884751,0.09210755279596154,0.10397786590141345,0.09026304476306113,0.07886253675539029,0.4722590498179507,0.4471648488172784,0.18083348472381205,0.23001777326825093,0.08696847538882788,0.10369603900413178,0.5182896972479609,0.5835177786690808,0.35854176838483914,0.3601025152951214,0.1347510699139465,0.14435813959881663,0.09136473038510519,0.11098010604819944,0.375889533996889,0.0626220954165647,0.09853898205985277,0.13024975162787328,0.2274490576446899
5,ccs_after_xtt_20180816_close,1,0.5040458126978763,0.6483798013622806,0.36752312682870564,0.30266056087643894,0.12242741177644502,0.14301312391628707,0.1228663875602596,0.08725558203573955,0.17825141157602667,0.13515611128865732,0.5552316678924963,0.38018011015880665,0.21027403997750785,0.1599220753131707,0.15102388031113154,0.1579982135531746,0.23619940670934636,0.1481614858716678,0.15349748765170945,0.7677099633866935,0.23219365277977402,0.17217370492071563,0.22259326937104437,0.12341848142408876,0.279105055867096,0.2177438497689853,0.16314760646306561,0.4259129313911321,0.586683285667586,0.37951833320643125,0.1995406606351819,0.22656565670736048,0.25500970061272044,0.3087379036718147,0.14492765689481038,0.0986490852096574,0.20152390818998334,0.08995932977076748,0.3684600121200792,0.3333774526673765,0.5264804177607599,0.22833206527952551,0.36204533526303917,0.19835733179434212,0.08577209213841873,0.1871921802990915,0.32096480521496507,0.2935373302029269,0.19782748239999207,0.14016224162413343,0.10371580200553351,0.08069357445576256,0.5390559214381618,0.5384374930889125,0.3072664033497805,0.3015248191810919,0.265204548017657,0.25943174252500856,0.10602555635629311,0.13818652160087067,0.5293619289483157,0.1426439374737994,0.4544804015659491,0.11159260168532513,0.2653017458086523
6,njh_after_zxc_20180425_close,1,0.5518564344209586,0.6794226073147736,0.31968985649336523,0.580106200618071,0.2465211239164009,0.24746436835035787,0.20810319638217015,0.20524912054679453,0.215073117367262,0.20785160153759083,0.3816216766332799,0.5352661525907995,0.13882238680592757,0.33631576002467084,0.21560760849021296,0.220618776202808,0.3981181885160266,0.3118874501419862,0.22610243344085976,0.9388997242963046,0.3597345814860992,0.3218470470011443,0.25370569664060705,0.2367471516674156,0.2287244638451413,0.31740309162785557,0.2611655436343114,0.24505764111299752,0.3879560600889711,0.9167305071436298,0.28521674910699646,0.8436887143031959,0.4072987516861241,0.37422667401216914,0.287118146241928,0.2577957638485922,0.22894543105258405,0.25440489271412914,0.4998875726889545,0.4142517930099874,0.26346835798314755,0.2902225515478859,0.238715002711381,0.21807479055830953,0.18303355975129182,0.18864691694636326,0.30784497923378396,0.5372747491531369,0.22381570600912276,0.3061202233366512,0.20700360773454882,0.19840505957289145,0.5019924062705414,0.5570128493987913,0.35572245548631076,0.33695955741246264,0.35012904116399124,0.2770084725558527,0.21149339153549684,0.2064846338876212,0.5758972568667449,0.26107604599590856,0.19063959589654322,0.2104131452598297,0.33974935020737596
7,ccs_before_zyy_20180614_close,1,0.8897751682093987,0.9269177535258968,0.30409910393378103,0.25173198521247536,0.13624894492602554,0.12266428750535159,0.100115895692232,0.072813806598094,0.07514566310311113,0.06592551438315397,0.78101429963134,0.6561197107192376,0.17683785845386704,0.1496497167065649,0.09163015401135964,0.06233182971539149,0.3262961955340926,0.21571236300950447,0.11235461691027859,0.8147700680876242,0.23425297904767917,0.22023820184709225,0.15181671097629304,0.1094146324371973,0.2363073277982321,0.18486949984861578,0.11574324927476122,0.1002241967638479,0.3010150397667939,0.23438564773993906,0.354427421255962,0.12211931099412479,0.3154464602626466,0.2915457272480789,0.17591224012510373,0.1682991557264253,0.10306539284520749,0.09723984071224324,0.40763327978225783,0.4182192896202385,0.20642260818126507,0.1615720270554683,0.12569938692229657,0.097267570598981,0.08353711721502642,0.07182575412369176,0.3439047573397141,0.2531286229831192,0.15188185811373023,0.13074016520742401,0.09884640014686234,0.06832361524237208,0.8954891234716147,0.912150091552558,0.2884573052490008,0.20785338900845837,0.13477787722989287,0.08926934972579408,0.0638107258392363,0.054353985671592504,0.6427722561389254,0.16980217700781106,0.07489215081969532,0.07422470791916162,0.251177086917269
8,ccs_before_dhy_20180820_close,1,0.8774908618008581,0.8900828234659905,0.7493682309031593,0.941108020850421,0.7923405539696451,0.6050519288348759,0.32710416904618894,0.18123261196624715,0.16915673225790528,0.22754153412718545,0.8019105083803494,0.8385155588506524,0.32910040878541197,0.5369261680990901,0.18948779064073948,0.26224751155524934,0.6492734041452465,0.48295183414311293,0.19366745751387052,0.5363251900934959,0.6288788135006832,0.8338204444957293,0.3655985696275452,0.2783990299437169,0.63894225129029,0.7776726584654692,0.4355504972871396,0.4823533698862621,0.5847565842827805,0.7480020202385744,0.5831451513365902,0.4663840555559797,0.7191140390032045,0.8028913798864658,0.48971765454902233,0.5086109265394552,0.27321283458667805,0.17732400027204082,0.8204467157750388,0.851659336668282,0.6746086135915877,0.6307426210072239,0.5472736453753859,0.42604508185688417,0.20001190916491626,0.16102639824249912,0.8036570589526878,0.8171677088947045,0.7042108441115696,0.5580750581864423,0.22148115216960632,0.18764776769978897,0.8290428568314129,0.8142045348295877,0.5126844085808621,0.6943018396292834,0.33145706098293276,0.5439167248426205,0.21731480936429706,0.16485225956859564,0.8979101165549958,0.30428059637042526,0.17762939153146473,0.17500305843782024,0.5256548304593475
9,njh_xln_20180525_close,1,0.4089229238805688,0.5465227863736889,0.3281935684954243,0.35559277401197387,0.26895125331856656,0.2339512280365445,0.18005204965808913,0.1186264102312759,0.11024782887904352,0.10924774761036171,0.2577223347857358,0.32418544394811116,0.1627390409113771,0.05348545389120449,0.1818425769496371,0.11289503890936145,0.40324914309812887,0.2353252180580995,0.14124147105931445,0.6884121850016836,0.7280705688551874,0.2923587972081791,0.19739637828791265,0.21717400705498216,0.2684573043259731,0.3140985910778824,0.19250690135289114,0.1421816799029254,0.29214511127057335,0.29641290612188925,0.17996212507902848,0.10618331744019838,0.3280538678658335,0.35449033286179443,0.24299774129297555,0.23163253568704725,0.15921554672299187,0.12384518846763679,0.407571297925036,0.4222084084029489,0.2882874847608324,0.24984297443923065,0.22492637552915104,0.20754187409865837,0.15857389183719267,0.12400471402636767,0.3286904599019719,0.31898011269348675,0.2609072230076781,0.15334494684998487,0.20187084569608862,0.11823691854191463,0.3579727688718144,0.47749340427373504,0.2706177563238495,0.35412291509562843,0.1832144437695237,0.13079734993730674,0.10570286032173452,0.08226235011851,0.5193603743342455,0.2163922619288907,0.1368896910503324,0.10991976133204183,0.25466129442269136
