,id,groupId,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,POz,ECG,F1,F2,C1,C2,P1,P2,AF3,AF4,FC3,FC4,CP3,CP4,PO3,PO4,F5,F6,C5,C6,P5,P6,AF7,AF8,FT7,FT8,TP7,TP8,PO7,PO8,FT9,FT10,FPz,CPz,average
0,jkdz_cyr_20180426_close,0,0.841464594557924,0.5537079232703206,0.4612581561936593,0.18534745147257828,0.3114968651938217,0.18822444232975016,0.2529567336348178,0.31612414849378345,0.2742311993247305,0.2979069159707099,0.6536768111785777,0.314774175108246,0.4472019892112885,0.3179531796704752,0.4220577181189635,0.5213595004334796,0.49897311275708606,0.32136166081994744,0.25527230635481374,0.9295286932203473,0.4093786977136778,0.32180973075807656,0.3581839981475389,0.3044330096148428,0.6746840049366433,0.33466658358567347,0.47086846214781114,0.2957780645161165,0.4567174182688675,0.2659643657902585,0.4738977432962931,0.23341519401866143,0.38681331308374783,0.36190192380153907,0.4846464665622162,0.19704300052520687,0.23987272458132686,0.25674204297046327,0.38182867536942533,0.8189444520452841,0.4453654854180112,0.24240739284472598,0.2614556656406218,0.36974556234906536,0.19364610119323555,0.25705240888579306,0.38541407038919373,0.336871033959187,0.45945076172554533,0.26524980948847676,0.43336577348044036,0.17378502647871003,0.500232572538053,0.44548205799220875,0.32230978934081633,0.20978163127608865,0.6061787262682992,0.5255520683989213,0.4065862525176918,0.44448962754271276,0.8138202571350507,0.30442028031190405,0.26411262464322427,0.22051029787853704,0.3903086363553985
1,jkdz_xl_20180710_close,0,0.5143452401278472,0.49898726845200414,0.34347686689655516,0.279817026840413,0.22238430511040833,0.22095265421386986,0.24222906899222976,0.2209711109274442,0.15987551920922743,0.15933090544372408,0.43574618765263257,0.3612010820989467,0.30414670905680874,0.2990196305643089,0.19651380439563892,0.18144116413032177,0.3775281322023642,0.2770619024924969,0.27692944767685485,0.9004514156317281,0.31036671049719106,0.2761181922720037,0.3124712265266114,0.27052042842697155,0.34040127895584643,0.29575033883219964,0.23821443352723895,0.23054316769007768,0.317887818968917,0.3348724879448317,0.29401448524724816,0.3106424784494331,0.506830481508928,0.33931024459725,0.34636438196118424,0.28716022015461834,0.3424290507973743,0.2470061141582068,0.4013807077351614,0.42906513921527434,0.3083359546914484,0.27707427001846924,0.25147219763246487,0.2299874512630042,0.30102647255995724,0.23188053433138064,0.37754419103579523,0.3606114899667114,0.2561260236754012,0.26092504849296444,0.21656184832430359,0.19649684465884448,0.43610127967880086,0.4403655819352996,0.3155341317644743,0.3277321108023985,0.2514288036873175,0.22570768662728272,0.24936245372339833,0.15866632632932873,0.7139125854434412,0.3137404006563734,0.22950674769940346,0.16383306694901278,0.3124639426801511
2,jkdz_zzp_20180513_close,0,0.37158540716336824,0.46520439526639007,0.31620715765688834,0.3046573364515996,0.18202177337723263,0.25648639925871175,0.18904398195168923,0.1529491042414995,0.11388331446715014,0.09429887766377454,0.4323408979680239,0.39525129106840357,0.2498905467483331,0.28108397705938476,0.1282314335809154,0.1723239510758378,0.3107616508761479,0.2072656956575118,0.09642522057402708,0.7705600084809872,0.3695671668393587,0.3034582341116335,0.18331380277811102,0.10736524832121323,0.2871712487865042,0.3084722043166313,0.18370295558839086,0.25184003522318726,0.3631571670345291,0.47674232328384236,0.2406040694272658,0.6903264673366425,0.32089256265122706,0.28747428850033285,0.2067430617391446,0.2316487000469447,0.11388753883692111,0.09497760192267579,0.34656419092406043,0.3249513108101426,0.2899356058456533,0.24718436909951755,0.1656364083383132,0.18712838304008284,0.11332593722082593,0.0943112782665811,0.31464714475194083,0.3305438295815866,0.22860043216196127,0.2696446261573918,0.14410391389346286,0.16597341294844567,0.3988155015846915,0.6075248019188768,0.30667936185038247,0.3561011905460659,0.19374812000360253,0.29187883669290676,0.09673904305275507,0.140814800993529,0.4218206319639306,0.0979229742391054,0.09607049273720143,0.09094441522378065,0.2630223142371754
3,jkdz_cc_01_20180430_close,0,0.8184372823867584,0.8118390330829294,0.5298711982819263,0.4485718395480435,0.4164138986773541,0.3862431974027061,0.6226137222415221,0.6487549956500889,0.635613396834619,0.6290333552369357,0.3850039092062143,0.40829526351350603,0.3364098806236062,0.5724852022404735,0.6091526565346705,0.5685943343214689,0.4365695797004057,0.5123619032585229,0.662477025225434,0.7360267724709119,0.5199480787894437,0.31451596607053134,0.6411375213716355,0.5877575224616036,0.19449554219529122,0.3204285509523877,0.5261589171510568,0.5820523838808582,0.40217082107388347,0.48671683227582263,0.5803301127123442,0.49766187195479317,0.312899918564373,0.5320699274260751,0.5377301526755958,0.38562976572092206,0.6310600473934858,0.6578130400882212,0.7682925126235601,0.7179989617601079,0.23191012503720346,0.34913729413053396,0.5884760030004065,0.5890240938948256,0.650953956004231,0.6520066428676915,0.4977234889932693,0.4031974597988521,0.380220636723855,0.36478655521549713,0.6133714928221973,0.6437479513664944,0.74352869077931,0.7437739147346134,0.25789955979077384,0.4269273974002219,0.5578851967211603,0.5555878485038552,0.6095917894436096,0.6110025300343315,0.8272457052575235,0.693159761337071,0.6520227410427398,0.6179178697690874,0.5411364937226476
4,jkdz_gyt_20180430_close,0,0.26237586173723837,0.20370748055477364,0.2186841641729832,0.1408454719562782,0.08467638607035237,0.10828914461249955,0.08128546958211941,0.09128279120859153,0.07571835258093967,0.08189998270237944,0.288280919215585,0.27269306333373566,0.15664850398049313,0.14266976625178066,0.09980174694409974,0.1030939015196083,0.13960184756173422,0.18422404815535226,0.09111928830035665,0.7993159930316387,0.1371591843205987,0.1324572187773193,0.07556467088084431,0.08309652828190725,0.16309450534984174,0.1821954856988099,0.09469578643116658,0.10911740953380564,0.21522814687081196,0.33176015461297986,0.12066742730095359,0.16379012230897516,0.1531216689406119,0.11887431582826938,0.10054523793379089,0.08879144135633281,0.08807661401030507,0.08189906396477088,0.17285549309173484,0.14202155301570749,0.16001621247037315,0.13542047586475642,0.07861474249885643,0.09863361017837234,0.08229598905444557,0.08755635289447819,0.22262418019025496,0.21227721625813886,0.12253007405867526,0.12856498351485673,0.08796800411117624,0.09855273512193316,0.30029744345048637,0.28683596789771376,0.19332185425702147,0.2154007377117066,0.1119988301769499,0.11711181544676999,0.08474344011068306,0.10347712422030646,0.2380366716498954,0.07133650073720933,0.08919316253731549,0.08507290653972702,0.15301730067084657
5,jkdz_wqx_20180719_close,0,0.3316877036136649,0.31037908280429666,0.34807765421923736,0.34870084673060814,0.3001603537412142,0.25282460075471036,0.23893735766235435,0.19722127039695236,0.21644496970234828,0.19782855679982708,0.32533906519724526,0.30360592588221974,0.20730723772896387,0.09464414617624495,0.2310078616058711,0.18861529365826696,0.308865160779458,0.30610585949590063,0.26884328586982875,0.8943220757466851,0.46542444857139725,0.30173004243547047,0.3132895442855497,0.2801232942620861,0.29201336683328327,0.29205783973743205,0.3049127950655414,0.21734201412595228,0.6874307837311735,0.2708762148882755,0.19735103186914374,0.1547948852261669,0.32095461622728705,0.37140803625987473,0.30654012270314546,0.2680733437975412,0.25065087228981525,0.2444558258539499,0.3339107398229557,0.35714828785426767,0.2828591310294797,0.32553072086004786,0.30969048206696087,0.23972944048279304,0.23436188182012374,0.2312151677259228,0.323994930829131,0.31222262829166686,0.33061230552165777,0.14147741473321235,0.21353824235120059,0.21236300630086907,0.358960128776848,0.389132907008861,0.50177838299133,0.2011334299678,0.21199974081360168,0.1385142566668098,0.18992968545602168,0.14925981347471268,0.3727547064872987,0.33516570060093925,0.22567560603828601,0.1993179942499478,0.2895722518586208
6,jkdz_zy_20180502_close,0,0.34146468500748495,0.37259970098060413,0.1553642121322984,0.2021632817968021,0.058168624624239045,0.0716997805720977,0.029627423810621542,0.033277392902897655,0.031679976838907824,0.03263839185661044,0.24650822148459692,0.2334281427643312,0.08677304977398267,0.08701743340888202,0.044479789535062056,0.03698512436538787,0.1747682955676909,0.07464851840052444,0.032707497372401244,0.9350558865226962,0.9201925319124507,0.1585355594073021,0.03827325111666497,0.035912241304759195,0.10648553491745978,0.14870135641183865,0.042980445607786154,0.05554917331243402,0.15227304693063323,0.15351455353997392,0.0866118272337344,0.0707765636195708,0.15437616776576454,0.20514648552334894,0.2333803971943038,0.05203819965760068,0.031875447924919996,0.03250919712698481,0.21974946646489865,0.2496041793850786,0.10165132013061924,0.12648271517249196,0.03713345141853214,0.040880553781796676,0.03176981367414581,0.031141942809150138,0.15319923169646468,0.20277423052582422,0.08199965820919525,0.08294010118018919,0.03674796009370933,0.03649301809442766,0.2701856140467048,0.3498378933540447,0.14049433232394962,0.1247945046480714,0.05297084520962101,0.07567458763854329,0.03194918013159979,0.04379858410389023,0.33130115744286104,0.03976236380644896,0.03314722097657211,0.034259014012037285,0.13938953672744558
7,jkdz_qjy_20180411_close,0,0.9108441885660871,0.9178775345710644,0.4499796419983469,0.5259914342940203,0.2709017103553791,0.42990623223013746,0.13486288163164953,0.11485053828910113,0.1169965458796127,0.08408868430470944,0.678263826409254,0.6077948587673023,0.3544266580633692,0.23390574789661686,0.12249505650354824,0.1087988182641423,0.6443589187940408,0.14503440913845309,0.08887829303036789,0.8463234208896121,0.6611153540547192,0.851656391808548,0.18868330449471582,0.17623819046003508,0.4842728966735355,0.4561759422682536,0.21312621425641787,0.20511104582715525,0.5260006867537089,0.5376742326011158,0.6273256653815623,0.21330778584414817,0.7704010903616748,0.5323593011548499,0.3147218875444032,0.2279820052079983,0.1266512631998234,0.12185236870750306,0.6059765480473324,0.9161863000560783,0.40405777593804204,0.457724245122882,0.1584416348940649,0.20902216976280363,0.12751653793825424,0.07961020934852274,0.5023183627118722,0.5433783026600457,0.3555141932769871,0.2564241405974742,0.12019187948052433,0.10708472375237843,0.6341620765693018,0.7431408649893513,0.5067713791514786,0.46095032597207297,0.22849591041407313,0.21284505706342868,0.12062810686416672,0.3391870543820573,0.8800683368035777,0.09828002197500388,0.08535793066926245,0.08465362124630951,0.37905035525256764
8,jkdz_sd_20180417_close,0,0.5214875434723554,0.4833977928821967,0.23615576326620513,0.2345734589460658,0.16045259901910508,0.17274472617004621,0.17444223270363646,0.16838790015323502,0.2217231686737403,0.22783848837324164,0.34062370549611043,0.3712871201161646,0.22118531280593062,0.22981047974796945,0.19341759604015402,0.2380658174095082,0.27719111809166497,0.252919305370916,0.20942080442161887,0.9162841044523582,0.858512779584493,0.22791302380818626,0.190650242306677,0.19138928428174898,0.2281700879303198,0.21408563785009083,0.17728071672331566,0.16978157240033917,0.28978179795930903,0.2828932788793316,0.24632960290757128,0.27499159704027665,0.2536682303950017,0.2599666220651296,0.42194754818437125,0.21211624450037123,0.20916102974251227,0.1845894121893726,0.395870392118512,0.32633409526708773,0.2554657168635777,0.18006074342526002,0.19995083321059112,0.16860332874094613,0.19690147103941127,0.20975212854459102,0.30621691013125424,0.3375298165492004,0.23496737574561177,0.19448353553511158,0.1801884278804304,0.18041570426435632,0.44501426384436454,0.44805286493256813,0.288354323839692,0.25911660892025623,0.20907758742442314,0.209608707566558,0.20605377179296192,0.20918948007493565,0.5338789689385687,0.21043515965671106,0.2023163218599664,0.2268603770620987,0.27436463533733885
9,jkdz_wjf_20180530_close,0,0.2966136702669745,0.293554983254026,0.1541661122433584,0.15796402122964762,0.07900932631032398,0.08163394484965336,0.07113157028351363,0.056388922030822776,0.057564938827047586,0.05353193266475325,0.205564611502511,0.27994786263802485,0.10458822102808586,0.08555453716798339,0.08226673467362784,0.07681476163822239,0.23189737274142228,0.15612220325479884,0.060634635862616325,0.8835798424975394,0.7278630193893703,0.16391014831607503,0.06973981074724463,0.06873639228346408,0.20032412369542008,0.11782095073290796,0.19066900747002793,0.05738482106541182,0.15944357221965452,0.13843055679911173,0.17931662097640233,0.06737856603465361,0.22453659989517577,0.23967567745765972,0.20520247789897908,0.0848695318635095,0.09493612877394783,0.07489457616619981,0.19566873882713168,0.216343474404122,0.13314308704247346,0.10519622278919821,0.06644367675906686,0.06591087991622832,0.04746399400075683,0.049567089130142426,0.1711005226301672,0.15965253021361644,0.09116400206248006,0.08486020927954306,0.11554099572955816,0.04848276249857732,0.259684006544236,0.2581771990084164,0.1585329911012133,0.12494067380038514,0.6129048046035454,0.05791095033355674,0.04850368852343237,0.046462945883827864,0.3323145393852545,0.07441207936768485,0.20216737049033287,0.18993475720991193,0.16328354653570357
